UF;município;código IBGE;nome do fundo;CNPJ;nome do estabelecimento;código CNES;CNPJ;código da emenda parlamentar;valor por emenda;valor por parlamentar;valor;funcional programático;numero da proposta;numero da portaria;data
RN;MOSSORO;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;300.000,00;;300.000,00;300.000,00;1030251182E900001;36000609231202400;3975.;21/05/2024
RN;NATAL;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;3.000.000,00;;3.000.000,00;3.000.000,00;1030251182E900001;36000606725202400;3975.;21/05/2024
RN;OURO BRANCO;;FUNDO MUNICIPAL DE SAUDE DE OURO BRANCO - RN;;;;;50410002;69.000,00;;69.000,00;69.000,00;1030251182E900001;36000607974202400;3975.;21/05/2024
RN;PARELHAS;;FUNDO DE SAUDE DO MUNICIPIO DE PARELHAS - RN;;;;;50410002;610.000,00;;610.000,00;610.000,00;1030251182E900001;36000609916202400;3975.;21/05/2024
RN;PEDRA PRETA;;FUNDO MUNICIPAL DE SAUDE DE PEDRA PRETA/RN;;;;;50410002;140.000,00;;140.000,00;140.000,00;1030251182E900001;36000608259202400;3975.;21/05/2024
RN;PEDRO VELHO;;FUNDO MUNICIPAL DE SAUDE DE PEDRO VELHO-RN;;;;;50410002;500.000,00;;500.000,00;500.000,00;1030251182E900001;36000607983202400;3975.;21/05/2024
RN;PILOES;;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE PILOES;;;;;50410002;182.776,00;;182.776,00;182.776,00;1030251182E900001;36000607442202400;3975.;21/05/2024
RN;PORTALEGRE;;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE PORTALEGRE;;;;;50410002;240.000,00;;240.000,00;240.000,00;1030251182E900001;36000604596202400;3975.;21/05/2024
RN;SANTA CRUZ;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;625.000,00;;625.000,00;625.000,00;1030251182E900001;36000603435202400;3975.;21/05/2024
RN;SANTANA DO MATOS;;FUNDO MUNICIPAL DE SAUDE DE SANTANA DO MATOS - RN;;;;;50410002;600.482,00;;600.482,00;600.482,00;1030251182E900001;36000603834202400;3975.;21/05/2024
RN;SANTO ANTONIO;;FUNDO MUNICIPAL DE SAUDE DE SANTO ANTONIO;;;;;50410002;300.000,00;;300.000,00;300.000,00;1030251182E900001;36000602084202400;3975.;21/05/2024
RN;SAO GONCALO DO AMARANTE;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;1.000.000,00;;1.000.000,00;1.000.000,00;1030251182E900001;36000604075202400;3975.;21/05/2024
RN;SAO JOSE DO CAMPESTRE;;FUNDO MUNICIPAL DE SAUDE PREFEIRUTA MUNICIPAL DE SAO JOSE DO CAMPESTRE;;;;;50410002;251.783,00;;251.783,00;251.783,00;1030251182E900001;36000603745202400;3975.;21/05/2024
RN;SAO MIGUEL;;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE SAO MIGUEL;;;;;50410002;500.000,00;;500.000,00;500.000,00;1030251182E900001;36000605042202400;3975.;21/05/2024
RN;SAO TOME;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;200.000,00;;200.000,00;200.000,00;1030251182E900001;36000612452202400;3975.;21/05/2024
RN;SENADOR ELOI DE SOUZA;;FUNDO MUNICIPAL DE SAUDE DE SEN. ELOI DE SOUZA;;;;;50410002;430.000,00;;430.000,00;430.000,00;1030251182E900001;36000607961202400;3975.;21/05/2024
RN;TENENTE LAURENTINO CRUZ;;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE TENENTE LAURENTINO CRUZ;;;;;50410002;200.000,00;;200.000,00;200.000,00;1030251182E900001;36000607975202400;3975.;21/05/2024
RN;TIBAU DO SUL;;FUNDO MUNICIPAL DE SAUDE DE TIBAU DO SUL-RN;;;;;50410002;192.424,00;;192.424,00;192.424,00;1030251182E900001;36000604868202400;3975.;21/05/2024
RN;VENHA-VER;;FUNDO MUNICIPAL DE SAUDE PREFEITURA DE VENHA VER;;;;;50410002;100.000,00;;100.000,00;100.000,00;1030251182E900001;36000608361202400;3975.;21/05/2024
RN;VERA CRUZ;;FUNDO MUNICIPAL DE SAUDE DE VERA CRUZ - RN;;;;;50410002;82.922,00;;82.922,00;82.922,00;1030251182E900001;36000603725202400;3975.;21/05/2024
RN;VICOSA;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;100.000,00;;100.000,00;100.000,00;1030251182E900001;36000604042202400;3975.;21/05/2024
RO;ALTA FLORESTA D'OESTE;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;400.000,00;;400.000,00;400.000,00;1030251182E900001;36000603531202400;3975.;21/05/2024
RO;CASTANHEIRAS;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;58.000,00;;58.000,00;58.000,00;1030251182E900001;36000605676202400;3975.;21/05/2024
RO;COLORADO DO OESTE;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;500.000,00;;500.000,00;500.000,00;1030251182E900001;36000605702202400;3975.;21/05/2024
RO;CUJUBIM;;FUNDO MUNICIPAL DE SAUDE DE CUJUBIM;;;;;50410002;1.000.000,00;;1.000.000,00;1.000.000,00;1030251182E900001;36000607741202400;3975.;21/05/2024
RO;MIRANTE DA SERRA;;FUNDO MUNICIPAL DE SAUDE DE MIRANTE DA SERRA;;;;;50410002;300.000,00;;300.000,00;300.000,00;1030251182E900001;36000603419202400;3975.;21/05/2024
RO;MONTE NEGRO;;FUNDO MUNICIPAL DE SAUDE DE MONTE NEGRO;;;;;50410002;500.000,00;;500.000,00;500.000,00;1030251182E900001;36000604512202400;3975.;21/05/2024
MG;GOVERNADOR VALADARES;;FUNDO MUNICIPAL DE SAUDE DE GOVERNADOR VALADARES;;;;;42670009;1.500.000,00;;1.500.000,00;1.500.000,00;1030251182E900031;36000613380202400;3983.;21/05/2024
SP;SAO PAULO;;FUNDO ESTADUAL DE SAUDE - FUNDES;;;;;25170011;400.000,00;;400.000,00;400.000,00;1030251182E900035;36000613362202400;3983.;21/05/2024
TOTAL;2 PROPOSTAS;;1.900.000,00;;;;;;;;;;;;3983.;21/05/2024
PB;OURO VELHO;;FUNDO MUNICIPAL DE SAUDE DE OURO VELHO;;;;;71160001;43.719,00;;43.719,00;43.719,00;1030251182E900025;36000613395202400;3996.;21/05/2024
TOTAL;1 PROPOSTAS;;43.719,00;;;;;;;;;;;;3996.;21/05/2024
SP;SANTO ANTONIO DO JARDIM;;FUNDO MUNICIPAL DE SAUDE;;;;;30520006;100.000,00;;100.000,00;100.000,00;1030251182E900035;36000613384202400;3997.;21/05/2024
TOTAL;1 PROPOSTAS;;100.000,00;;;;;;;;;;;;3997.;21/05/2024
BA;SALVADOR;;FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA;;;;;44700003;508.531,00;;508.531,00;508.531,00;1030251182E900029;36000613190202400;3977.;21/05/2024
BA;SALVADOR;;FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA;;;;;44700003;93.910,00;;93.910,00;93.910,00;1030251182E900029;36000613192202400;3977.;21/05/2024
BA;SAO DESIDERIO;;FUNDO MUNICIPAL DE SAUDE;;;;;32390002;300.000,00;;300.000,00;300.000,00;1030251182E900029;36000613061202400;3977.;21/05/2024
ES;VITORIA;;FUNDO ESTADUAL DE SAUDE - FES;;;;;43840006;1.586.790,00;;1.586.790,00;1.586.790,00;1030251182E900032;36000613070202400;3977.;21/05/2024
MG;BELO HORIZONTE;;FUNDO MUNICIPAL DE SAUDE;;;;;44390002;300.000,00;;300.000,00;300.000,00;1030251182E900031;36000613089202400;3977.;21/05/2024
MG;BELO HORIZONTE;;FUNDO MUNICIPAL DE SAUDE;;;;;44390002;250.000,00;;250.000,00;250.000,00;1030251182E900031;36000613092202400;3977.;21/05/2024
MG;BELO HORIZONTE;;FUNDO MUNICIPAL DE SAUDE;;;;;44390002;500.000,00;;500.000,00;500.000,00;1030251182E900031;36000613094202400;3977.;21/05/2024
MG;BELO HORIZONTE;;FUNDO MUNICIPAL DE SAUDE;;;;;44390002;219.016,00;;219.016,00;219.016,00;1030251182E900031;36000613096202400;3977.;21/05/2024
MG;CABO VERDE;;FUNDO MUNICIPAL DE SAUDE;;;;;44390002;75.773,00;;75.773,00;75.773,00;1030251182E900031;36000613106202400;3977.;21/05/2024
MG;ITABIRITO;;MUNICIPIO DE ITABIRITO-MG FUNDO MUNICIPAL DE SAUDE;;;;;44390002;500.000,00;;500.000,00;500.000,00;1030251182E900031;36000613179202400;3977.;21/05/2024
RN;BENTO FERNANDES;;FUNDO MUNICIPAL DE SAUDE DE BENTO FERNANDES;;;;;41420001;23.631,00;;23.631,00;23.631,00;1030251182E900024;36000613160202400;3977.;21/05/2024
SP;ARARAS;;FUNDO MUNICIPAL DE SAUDE;;;;;152700064423000237300003;500.000,001.000.000,0050.000,00;;1.550.000,00;500.000,001.000.000,0050.000,00;1030251182E9000351030251182E9000351030251182E900035;36000613090202400;3977.;21/05/2024
SP;ARARAS;;FUNDO MUNICIPAL DE SAUDE;;;;;32990013;500.000,00;;500.000,00;500.000,00;1030251182E900001;36000613098202400;3977.;21/05/2024
SP;CAJURU;;FUNDO MUNICIPAL DE SAUDE;;;;;42580001;99.000,00;;99.000,00;99.000,00;1030251182E900035;36000613161202400;3977.;21/05/2024
TOTAL;14 PROPOSTAS;;6.506.651,00;;;;;;;;;;;;3977.;21/05/2024
PA;BELEM;;FUNDO ESTADUAL DE SAUDE;;;;;50410002;1.000.000,00;;1.000.000,00;1.000.000,00;1030251182E900001;36000612480202400;3978.;21/05/2024
PI;COLONIA DO GURGUEIA;;FUNDO MUNICIPAL DE SAUDE DE COLONIA DO GURGUEIA;;;;;50410002;200.001,00;;200.001,00;200.001,00;1030251182E900001;36000613210202400;3978.;21/05/2024
PR;CIANORTE;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;600.000,00;;600.000,00;600.000,00;1030251182E900001;36000612539202400;3978.;21/05/2024
PR;CIANORTE;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;200.000,00;;200.000,00;200.000,00;1030251182E900001;36000612542202400;3978.;21/05/2024
PR;CURITIBA;;FUNDO MUNICIPAL DA SAUDE;;;;;50410002;200.000,00;;200.000,00;200.000,00;1030251182E900001;36000612696202400;3978.;21/05/2024
PR;CURITIBA;;FUNDO MUNICIPAL DA SAUDE;;;;;50410002;500.000,00;;500.000,00;500.000,00;1030251182E900001;36000612698202400;3978.;21/05/2024
PR;CURITIBA;;FUNDO MUNICIPAL DA SAUDE;;;;;50410002;300.000,00;;300.000,00;300.000,00;1030251182E900001;36000612701202400;3978.;21/05/2024
RJ;SAO GONCALO;;FUNDO MUNICIPAL DE SAUDE DE SAO GONCALO;;;;;50410002;700.000,00;;700.000,00;700.000,00;1030251182E900001;36000605763202400;3978.;21/05/2024
RJ;SAO GONCALO;;FUNDO MUNICIPAL DE SAUDE DE SAO GONCALO;;;;;50410002;8.500.000,00;;8.500.000,00;8.500.000,00;1030251182E900001;36000607472202400;3978.;21/05/2024
RJ;SAO GONCALO;;FUNDO MUNICIPAL DE SAUDE DE SAO GONCALO;;;;;50410002;2.752.014,00;;2.752.014,00;2.752.014,00;1030251182E900001;36000609627202400;3978.;21/05/2024
RJ;SAO GONCALO;;FUNDO MUNICIPAL DE SAUDE DE SAO GONCALO;;;;;50410002;5.000.000,00;;5.000.000,00;5.000.000,00;1030251182E900001;36000612662202400;3978.;21/05/2024
RJ;SAO JOAO DE MERITI;;FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DE MERITI;;;;;50410002;12.500.000,00;;12.500.000,00;12.500.000,00;1030251182E900001;36000601074202400;3978.;21/05/2024
RJ;SAO JOAO DE MERITI;;FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DE MERITI;;;;;50410002;400.000,00;;400.000,00;400.000,00;1030251182E900001;36000608067202400;3978.;21/05/2024
RJ;SAO JOAO DE MERITI;;FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DE MERITI;;;;;50410002;2.750.000,00;;2.750.000,00;2.750.000,00;1030251182E900001;36000609308202400;3978.;21/05/2024
RJ;TRES RIOS;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;800.000,00;;800.000,00;800.000,00;1030251182E900001;36000605792202400;3978.;21/05/2024
RJ;TRES RIOS;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;3.000.000,00;;3.000.000,00;3.000.000,00;1030251182E900001;36000608536202400;3978.;21/05/2024
RJ;TRES RIOS;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;3.000.000,00;;3.000.000,00;3.000.000,00;1030251182E900001;36000609871202400;3978.;21/05/2024
RJ;VASSOURAS;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;2.500.000,00;;2.500.000,00;2.500.000,00;1030251182E900001;36000606756202400;3978.;21/05/2024
RJ;VASSOURAS;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;400.000,00;;400.000,00;400.000,00;1030251182E900001;36000609163202400;3978.;21/05/2024
RN;GUAMARE;;FUNDO DE SAUDE DE GUAMARE - PREFEITURA;;;;;50410002;2.600.000,00;;2.600.000,00;2.600.000,00;1030251182E900001;36000604577202400;3978.;21/05/2024
RN;GUAMARE;;FUNDO DE SAUDE DE GUAMARE - PREFEITURA;;;;;50410002;3.000.000,00;;3.000.000,00;3.000.000,00;1030251182E900001;36000608984202400;3978.;21/05/2024
RN;PAU DOS FERROS;;FUNDO MUNICIPAL DE SAUDE DE PAU DOS FERROS;;;;;50410002;131.794,00;;131.794,00;131.794,00;1030251182E900001;36000605562202400;3978.;21/05/2024
RN;PAU DOS FERROS;;FUNDO MUNICIPAL DE SAUDE DE PAU DOS FERROS;;;;;50410002;354.022,00;;354.022,00;354.022,00;1030251182E900001;36000605563202400;3978.;21/05/2024
RO;ARIQUEMES;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;772.630,00;;772.630,00;772.630,00;1030251182E900001;36000607123202400;3978.;21/05/2024
RO;ARIQUEMES;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;3.000.000,00;;3.000.000,00;3.000.000,00;1030251182E900001;36000608990202400;3978.;21/05/2024
RO;GUAJARA-MIRIM;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;832.483,00;;832.483,00;832.483,00;1030251182E900001;36000609697202400;3978.;21/05/2024
RO;GUAJARA-MIRIM;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;2.658.268,00;;2.658.268,00;2.658.268,00;1030251182E900001;36000609711202400;3978.;21/05/2024
RO;GUAJARA-MIRIM;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;1.509.249,00;;1.509.249,00;1.509.249,00;1030251182E900001;36000609724202400;3978.;21/05/2024
RR;BOA VISTA;;FUNDO MUNICIPAL DE SAUDE DE BOA VISTA;;;;;50410002;1.395.216,00;;1.395.216,00;1.395.216,00;1030251182E900001;36000608932202400;3978.;21/05/2024
RR;BOA VISTA;;FUNDO MUNICIPAL DE SAUDE DE BOA VISTA;;;;;50410002;4.000.000,00;;4.000.000,00;4.000.000,00;1030251182E900001;36000610149202400;3978.;21/05/2024
SC;BIGUACU;;FUNDO MUNICIPAL DE SAUDE DE BIGUACU;;;;;50410002;100.000,00;;100.000,00;100.000,00;1030251182E900001;36000605369202400;3978.;21/05/2024
SC;BIGUACU;;FUNDO MUNICIPAL DE SAUDE DE BIGUACU;;;;;50410002;500.000,00;;500.000,00;500.000,00;1030251182E900001;36000606457202400;3978.;21/05/2024
SC;BLUMENAU;;FUNDO MUNICIPAL DE SAUDE DE BLUMENAU;;;;;50410002;352.471,00;;352.471,00;352.471,00;1030251182E900001;36000605314202400;3978.;21/05/2024
SC;BLUMENAU;;FUNDO MUNICIPAL DE SAUDE DE BLUMENAU;;;;;50410002;200.000,00;;200.000,00;200.000,00;1030251182E900001;36000610833202400;3978.;21/05/2024
SC;CRICIUMA;;FUNDO MUNICIPAL DE SAUDE DE CRICIUMA/SC;;;;;50410002;1.050.000,00;;1.050.000,00;1.050.000,00;1030251182E900001;36000602059202400;3978.;21/05/2024
SC;CRICIUMA;;FUNDO MUNICIPAL DE SAUDE DE CRICIUMA/SC;;;;;50410002;1.975.000,00;;1.975.000,00;1.975.000,00;1030251182E900001;36000603442202400;3978.;21/05/2024
SC;FLORIANOPOLIS;;FUNDO ESTADUAL DE SAUDE;;;;;50410002;2.500.000,00;;2.500.000,00;2.500.000,00;1030251182E900001;36000608111202400;3978.;21/05/2024
SC;FLORIANOPOLIS;;FUNDO ESTADUAL DE SAUDE;;;;;50410002;550.000,00;;550.000,00;550.000,00;1030251182E900001;36000612632202400;3978.;21/05/2024
SC;JOINVILLE;;FUNDO MUNICIPAL DE SAUDE DE JOINVILLE;;;;;50410002;250.000,00;;250.000,00;250.000,00;1030251182E900001;36000601536202400;3978.;21/05/2024
SC;JOINVILLE;;FUNDO MUNICIPAL DE SAUDE DE JOINVILLE;;;;;50410002;200.000,00;;200.000,00;200.000,00;1030251182E900001;36000610062202400;3978.;21/05/2024
SC;MAFRA;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;400.000,00;;400.000,00;400.000,00;1030251182E900001;36000609432202400;3978.;21/05/2024
SC;MAFRA;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;500.000,00;;500.000,00;500.000,00;1030251182E900001;36000612292202400;3978.;21/05/2024
SC;SAO FRANCISCO DO SUL;;FUNDO MUNICIPAL DE SAUDE DE SAO FRANCISCO DO SUL;;;;;50410002;500.000,00;;500.000,00;500.000,00;1030251182E900001;36000607604202400;3978.;21/05/2024
SC;SAO FRANCISCO DO SUL;;FUNDO MUNICIPAL DE SAUDE DE SAO FRANCISCO DO SUL;;;;;50410002;250.000,00;;250.000,00;250.000,00;1030251182E900001;36000609335202400;3978.;21/05/2024
SE;AQUIDABA;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;800.000,00;;800.000,00;800.000,00;1030251182E900001;36000607292202400;3978.;21/05/2024
SE;AQUIDABA;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;596.352,00;;596.352,00;596.352,00;1030251182E900001;36000612396202400;3978.;21/05/2024
SE;ARACAJU;;FUNDO ESTADUAL DE SAUDE;;;;;50410002;3.700.000,00;;3.700.000,00;3.700.000,00;1030251182E900001;36000607139202400;3978.;21/05/2024
SE;CAPELA;;FUNDO MUNICIPAL DE SAUDE DE CAPELA;;;;;50410002;1.200.000,00;;1.200.000,00;1.200.000,00;1030251182E900001;36000607333202400;3978.;21/05/2024
SE;CAPELA;;FUNDO MUNICIPAL DE SAUDE DE CAPELA;;;;;50410002;233.000,00;;233.000,00;233.000,00;1030251182E900001;36000608237202400;3978.;21/05/2024
SE;ITABAIANINHA;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;1.300.000,00;;1.300.000,00;1.300.000,00;1030251182E900001;36000601772202400;3978.;21/05/2024
SE;ITABAIANINHA;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;37.500,00;;37.500,00;37.500,00;1030251182E900001;36000613018202400;3978.;21/05/2024
SE;NOSSA SENHORA DO SOCORRO;;FUNDO MUNICIPAL DE SAUDE DE NOSSA SENHORA DO SOCORRO;;;;;50410002;125.000,00;;125.000,00;125.000,00;1030251182E900001;36000610093202400;3978.;21/05/2024
SE;NOSSA SENHORA DO SOCORRO;;FUNDO MUNICIPAL DE SAUDE DE NOSSA SENHORA DO SOCORRO;;;;;50410002;2.002.470,00;;2.002.470,00;2.002.470,00;1030251182E900001;36000612630202400;3978.;21/05/2024
SE;PORTO DA FOLHA;;FUNDO MUNICIPAL DE SAUDE DE PORTO DA FOLHA;;;;;50410002;365.000,00;;365.000,00;365.000,00;1030251182E900001;36000601717202400;3978.;21/05/2024
SE;PORTO DA FOLHA;;FUNDO MUNICIPAL DE SAUDE DE PORTO DA FOLHA;;;;;50410002;437.500,00;;437.500,00;437.500,00;1030251182E900001;36000608722202400;3978.;21/05/2024
SP;AMPARO;;FUNDO MUNICIPAL DE SAUDE DE AMPARO;;;;;50410002;1.400.000,00;;1.400.000,00;1.400.000,00;1030251182E900001;36000607174202400;3978.;21/05/2024
SP;AMPARO;;FUNDO MUNICIPAL DE SAUDE DE AMPARO;;;;;50410002;300.000,00;;300.000,00;300.000,00;1030251182E900001;36000608010202400;3978.;21/05/2024
SP;AMPARO;;FUNDO MUNICIPAL DE SAUDE DE AMPARO;;;;;50410002;140.000,00;;140.000,00;140.000,00;1030251182E900001;36000610260202400;3978.;21/05/2024
SP;APARECIDA D'OESTE;;FUNDO MUNICIPAL DE SAUDE DE APARECIDA D OESTE;;;;;50410002;100.000,00;;100.000,00;100.000,00;1030251182E900001;36000606194202400;3978.;21/05/2024
SP;APARECIDA D'OESTE;;FUNDO MUNICIPAL DE SAUDE DE APARECIDA D OESTE;;;;;50410002;151.123,00;;151.123,00;151.123,00;1030251182E900001;36000606197202400;3978.;21/05/2024
SP;BOITUVA;;FUNDO MUNICIPAL DE SAUDE DE BOITUVA;;;;;50410002;200.000,00;;200.000,00;200.000,00;1030251182E900001;36000605316202400;3978.;21/05/2024
SP;BOITUVA;;FUNDO MUNICIPAL DE SAUDE DE BOITUVA;;;;;50410002;100.190,00;;100.190,00;100.190,00;1030251182E900001;36000609649202400;3978.;21/05/2024
SP;CAMPINAS;;FUNDO MUNICIPAL DE SAUDE DE CAMPINAS;;;;;50410002;350.000,00;;350.000,00;350.000,00;1030251182E900001;36000601381202400;3978.;21/05/2024
SP;CAMPINAS;;FUNDO MUNICIPAL DE SAUDE DE CAMPINAS;;;;;50410002;829.688,00;;829.688,00;829.688,00;1030251182E900001;36000608407202400;3978.;21/05/2024
SP;CAMPINAS;;FUNDO MUNICIPAL DE SAUDE DE CAMPINAS;;;;;5041000250410002;300.000,00300.000,00;;600.000,00;300.000,00300.000,00;1030251182E9000011030251182E900001;36000610279202400;3978.;21/05/2024
SP;COSMOPOLIS;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;200.000,00;;200.000,00;200.000,00;1030251182E900001;36000605054202400;3978.;21/05/2024
SP;COSMOPOLIS;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;2.311.000,00;;2.311.000,00;2.311.000,00;1030251182E900001;36000607784202400;3978.;21/05/2024
SP;COSMOPOLIS;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;100.190,00;;100.190,00;100.190,00;1030251182E900001;36000609926202400;3978.;21/05/2024
SP;DIADEMA;;FUNDO MUNICIPAL DE SAUDE DE DIADEMA;;;;;50410002;400.000,00;;400.000,00;400.000,00;1030251182E900001;36000602675202400;3978.;21/05/2024
SP;DIADEMA;;FUNDO MUNICIPAL DE SAUDE DE DIADEMA;;;;;50410002;825.000,00;;825.000,00;825.000,00;1030251182E900001;36000609121202400;3978.;21/05/2024
SP;DRACENA;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;2.602.470,00;;2.602.470,00;2.602.470,00;1030251182E900001;36000607191202400;3978.;21/05/2024
SP;DRACENA;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;351.123,00;;351.123,00;351.123,00;1030251182E900001;36000608272202400;3978.;21/05/2024
SP;ELDORADO;;FUNDO MUNICIPAL DE SAUDE DA ESTANCIA TURISTICA DE ELDORADO;;;;;50410002;150.000,00;;150.000,00;150.000,00;1030251182E900001;36000602972202400;3978.;21/05/2024
SP;ELDORADO;;FUNDO MUNICIPAL DE SAUDE DA ESTANCIA TURISTICA DE ELDORADO;;;;;50410002;50.000,00;;50.000,00;50.000,00;1030251182E900001;36000602977202400;3978.;21/05/2024
SP;EMBU DAS ARTES;;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE EMBU DAS ARTES;;;;;50410002;2.200.000,00;;2.200.000,00;2.200.000,00;1030251182E900001;36000602113202400;3978.;21/05/2024
SP;EMBU DAS ARTES;;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE EMBU DAS ARTES;;;;;50410002;2.750.000,00;;2.750.000,00;2.750.000,00;1030251182E900001;36000603421202400;3978.;21/05/2024
SP;SAO PAULO;;FUNDO ESTADUAL DE SAUDE - FUNDES;;;;;25170011;200.000,00;;200.000,00;200.000,00;1030251182E900035;36000613223202400;3979.;21/05/2024
SP;SAO PAULO;;FUNDO ESTADUAL DE SAUDE - FUNDES;;;;;25170011;100.000,00;;100.000,00;100.000,00;1030251182E900035;36000613225202400;3979.;21/05/2024
SP;SAO PAULO;;FUNDO ESTADUAL DE SAUDE - FUNDES;;;;;25170011;328.415,00;;328.415,00;328.415,00;1030251182E900035;36000613227202400;3979.;21/05/2024
TOTAL;3 PROPOSTAS;;628.415,00;;;;;;;;;;;;3979.;21/05/2024
BA;BARRA;;FUNDO MUNICIPAL DE SAUDE DE BARRA;;;;;50410002;1.000.000,00;;1.000.000,00;1.000.000,00;1030251182E900001;36000613329202400;3980.;21/05/2024
CE;CAMOCIM;;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE CAMOCIM;;;;;50410002;544.000,00;;544.000,00;544.000,00;1030251182E900001;36000613372202400;3980.;21/05/2024
PI;BOCAINA;;FUNDO MUNICIPAL DE SAUDE DE BOCAINA;;;;;50410002;245.700,00;;245.700,00;245.700,00;1030251182E900001;36000613341202400;3980.;21/05/2024
PI;IPIRANGA DO PIAUI;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;400.001,00;;400.001,00;400.001,00;1030251182E900001;36000613346202400;3980.;21/05/2024
PI;LUIS CORREIA;;FUNDO MUNICIPAL DE SAUDE DE LUIS CORREIA;;;;;50410002;1.000.001,00;;1.000.001,00;1.000.001,00;1030251182E900001;36000613378202400;3980.;21/05/2024
PI;NAZARE DO PIAUI;;FUNDO MUNICIPAL DE SAUDE DE NAZARE DO PIAUI;;;;;50410002;200.001,00;;200.001,00;200.001,00;1030251182E900001;36000613316202400;3980.;21/05/2024
PI;SAO JOAO DO PIAUI;;MUNICIPIO DE SAO JOAO DO PIAUI - FUNDO MUNICIPAL DE SAUDE;;;;;50410002;800.001,00;;800.001,00;800.001,00;1030251182E900001;36000613245202400;3980.;21/05/2024
TOTAL;7 PROPOSTAS;;4.189.704,00;;;;;;;;;;;;3980.;21/05/2024
RS;ENCANTADO;430680;;;HOSPITAL BENEFICENTE SANTA TERESINHA;;;;;;;;;3800.;21/05/2024
RS;CAMAQUÃ;430350;;;NEFROCLINICA LTDA;;;;;;;;199949;3831.;21/05/2024
RS;SANTIAGO;431740;HOSPITAL DE CARIDADE DE SANTIAGO;;;;;;;;;;151577;3797.;21/05/2024
RS;SÃO GABRIEL;431830;;;SANTA CASA DE SÃO GABRIEL;;;;;;;;191111;3779.;21/05/2024
RS;CAMPO BOM;430390;;;HOSPITAL DE CAMPO BOM DR LAURO REUS;;;;;;;;;3828.;21/05/2024
;;;;;;;;;;;;;;3828.;21/05/2024
TOTAL;;1.241.000,00;;;;;;;;;;;;3828.;21/05/2024
GO;ITAPURANGA;;FUNDO MUNICIPAL DE SAUDE DE ITAPURANGA;;;;;43880002;500.000,00;;500.000,00;500.000,00;1030251182E900052;36000613534202400;4021.;23/05/2024
MG;IBIAI;;FUNDO MUNICIPAL DE SAUDE;;;;;41000002;11.929,00;;11.929,00;11.929,00;1030251182E900031;36000613572202400;4021.;23/05/2024
MG;IPATINGA;;FUNDO MUNICIPAL DE SAUDE DE IPATINGA;;;;;44390002;200.000,00;;200.000,00;200.000,00;1030251182E900031;36000613568202400;4021.;23/05/2024
MG;LEOPOLDINA;;FUNDO MUNICIPAL DE SAUDE DE LEOPOLDINA;;;;;44390002;200.000,00;;200.000,00;200.000,00;1030251182E900031;36000613577202400;4021.;23/05/2024
MG;MURIAE;;FUNDO MUNICIPAL DE SAUDE;;;;;14110009;500.000,00;;500.000,00;500.000,00;1030251182E900031;36000613517202400;4021.;23/05/2024
